case_id,item_id,account_segment,account_industry,health_score,open_escalation_count,product_archetype,product_family,charge_model,gross_margin_percent,gross_margin_band,strategic_product_tier,attach_product_type,is_core_product,usage_percent,active_user_percent,login_trend_30d,ticket_count_90d,sev1_count_90d,csat_score,current_quantity,current_discount_percent,current_arr,list_unit_price,net_unit_price,payment_risk_band,adoption_band,demo_scenario_key,rule_risk_score,rule_disposition,observed_renewal_outcome,observed_discount_accepted,observed_reviewer_override,observed_arr_delta_percent,risk_label,expansion_label
syn_case_0266,syn_item_0566,MID_MARKET,ENERGY,73.8,1,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,73.5,80.1,10.1,0,1,4.6,2,15.5,4058.3,2400,2029.2,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,0.6,4.2,0
syn_case_0267,syn_item_0567,STRATEGIC,RETAIL,75.1,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,69.2,91.4,17.7,4,0,4.2,2,19.7,144579.3,90000,72289.7,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,-3.0,0,0
syn_case_0268,syn_item_0568,ENTERPRISE,FINANCIAL_SERVICES,60.2,1,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,54.4,44.2,-13.3,4,2,3.0,1,14.9,5105.7,6000,5105.7,MEDIUM,MODERATE,ADOPTION_DECLINE,60,RENEW_WITH_CONCESSION,WON,1,0,-10.8,57.4,0
syn_case_0269,syn_item_0569,COMMERCIAL,FINANCIAL_SERVICES,56.9,6,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,69.5,52.5,-4.3,15,1,2.8,1,16.6,40021.5,48000,40021.5,LOW,MODERATE,CUSTOMER_RISK_ESCALATION,45,RENEW,WON,1,0,2.2,27.6,0
syn_case_0270,syn_item_0570,COMMERCIAL,TELECOM,14.4,1,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,57.7,58.4,-22.0,9,1,4.0,25,14.8,25552.2,1200,1022.1,MEDIUM,MODERATE,ADOPTION_DECLINE,35,RENEW,WON,1,0,-3.9,34.8,0
syn_case_0271,syn_item_0571,MID_MARKET,RETAIL,78.0,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,66.7,84.5,17.1,1,0,4.1,1,19.3,19379.6,24000,19379.6,MEDIUM,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,14.7,0,1
syn_case_0272,syn_item_0572,COMMERCIAL,RETAIL,66.2,2,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,35.7,32.1,-18.1,17,1,2.4,3,33.9,23790.6,12000,7930.2,MEDIUM,WEAK,CUSTOMER_RISK_ESCALATION,79,RENEW_WITH_CONCESSION,WON,1,0,-7.5,69.6,0
syn_case_0273,syn_item_0573,STRATEGIC,TECHNOLOGY,86.6,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,86.0,62.9,0.2,4,1,4.5,50,38.6,36860.1,1200,737.2,LOW,STRONG,MARGIN_RECOVERY,4,RENEW,EXPANDED,1,0,13.6,1.4,1
syn_case_0274,syn_item_0574,ENTERPRISE,MANUFACTURING,56.5,4,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,32.3,22.5,-18.1,7,2,3.0,1,17.9,73924.8,90000,73924.8,MEDIUM,WEAK,ADOPTION_DECLINE,96,ESCALATE,WON,1,1,-10.3,100,0
syn_case_0275,syn_item_0575,STRATEGIC,PUBLIC_SECTOR,65.9,4,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,94.4,82.9,-1.1,1,1,4.6,10,5.9,112942.6,12000,11294.3,MEDIUM,VERY_STRONG,BASE_CASE,0,EXPAND,EXPANDED,1,0,6.6,8.1,1
syn_case_0276,syn_item_0576,COMMERCIAL,ENERGY,76.8,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,87.5,71.1,14.4,4,0,4.6,1,13.8,5172.2,6000,5172.2,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,10.3,0,1
syn_case_0277,syn_item_0577,MID_MARKET,RETAIL,91.3,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,120.1,86.1,32.1,3,0,4.9,1,0,48000.0,48000,48000.0,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,21.1,1.2,1
syn_case_0278,syn_item_0578,ENTERPRISE,PUBLIC_SECTOR,78.6,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,72.5,64.1,17.5,1,1,4.2,1,13.9,10337.6,12000,10337.6,LOW,STRONG,BASE_CASE,7,RENEW,WON,1,0,0.3,13.7,0
syn_case_0279,syn_item_0579,ENTERPRISE,ENERGY,89.8,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,73.0,62.4,0.9,1,0,4.6,1,12.6,20975.8,24000,20975.8,MEDIUM,STRONG,BASE_CASE,0,RENEW,WON,1,0,-1.6,1.3,0
syn_case_0280,syn_item_0580,COMMERCIAL,HEALTHCARE,63.8,3,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,67.4,89.9,14.3,4,1,4.6,1,25.6,892.8,1200,892.8,LOW,MODERATE,BASE_CASE,13,RENEW,WON,1,0,6.3,21.7,0
syn_case_0281,syn_item_0581,STRATEGIC,HEALTHCARE,55.3,3,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,94.5,71.6,13.3,2,1,4.6,10,22.6,18583.3,2400,1858.3,LOW,VERY_STRONG,BASE_CASE,1,EXPAND,EXPANDED,1,0,21.5,0,1
syn_case_0282,syn_item_0582,COMMERCIAL,TECHNOLOGY,69.7,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,32.0,46.6,-24.7,5,0,3.1,10,8.7,10953.6,1200,1095.4,LOW,WEAK,ADOPTION_DECLINE,48,RENEW,WON,1,0,9.4,49.6,0
syn_case_0283,syn_item_0583,MID_MARKET,MANUFACTURING,84.6,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,61.6,76.6,-1.6,2,1,3.8,1,26.6,66052.5,90000,66052.5,LOW,MODERATE,MARGIN_RECOVERY,9,RENEW,WON,1,0,0.5,3.4,0
syn_case_0284,syn_item_0584,STRATEGIC,FINANCIAL_SERVICES,95.0,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,86.0,88.3,-2.9,3,0,4.3,1,12.6,78700.3,90000,78700.3,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,1.0,0.5,0
syn_case_0285,syn_item_0585,MID_MARKET,FINANCIAL_SERVICES,98,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,71.0,79.8,8.0,3,0,5.0,1,17.4,19830.5,24000,19830.5,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,12.8,5.2,1
syn_case_0286,syn_item_0586,MID_MARKET,HEALTHCARE,69.1,1,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,83.2,71.7,6.9,2,0,4.3,1,16.2,40236.8,48000,40236.8,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,5.8,3.1,1
syn_case_0287,syn_item_0587,STRATEGIC,MANUFACTURING,84.6,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,80.3,61.0,-0.6,2,1,4.0,1,25.8,4454.4,6000,4454.4,MEDIUM,STRONG,MARGIN_RECOVERY,12,RENEW,EXPANDED,1,0,18.9,21.1,1
syn_case_0288,syn_item_0588,COMMERCIAL,TELECOM,74.6,4,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,81.4,60.7,9.4,3,1,4.4,2,12.4,84072.7,48000,42036.4,MEDIUM,STRONG,BASE_CASE,8,RENEW,EXPANDED,1,0,26.7,0,1
syn_case_0289,syn_item_0589,COMMERCIAL,TELECOM,62.4,3,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,28.5,29.1,-11.0,9,1,3.8,50,19.9,3603358.0,90000,72067.2,HIGH,WEAK,ADOPTION_DECLINE,80,ESCALATE,CONTRACTED,1,0,-0.5,78.1,0
syn_case_0290,syn_item_0590,STRATEGIC,RETAIL,83.3,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,104.3,90.6,27.8,2,0,4.4,50,3.2,58100.6,1200,1162.0,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,11.4,3.2,1
syn_case_0291,syn_item_0591,MID_MARKET,PUBLIC_SECTOR,41.9,7,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,61.4,65.6,0.1,13,2,3.0,2,13.8,82782.6,48000,41391.3,HIGH,MODERATE,CUSTOMER_RISK_ESCALATION,74,RENEW_WITH_CONCESSION,WON,1,0,-8.6,72.9,0
syn_case_0292,syn_item_0592,COMMERCIAL,TECHNOLOGY,63.4,2,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,85.3,82.8,-1.2,4,0,5.0,1,19.2,1938.4,2400,1938.4,HIGH,STRONG,BASE_CASE,5,RENEW,WON,1,0,-1.9,0,0
syn_case_0293,syn_item_0593,STRATEGIC,ENERGY,84.8,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,65.9,71.7,5.6,2,1,4.4,1,18.7,73130.4,90000,73130.4,LOW,MODERATE,BASE_CASE,5,RENEW,WON,1,0,-0.4,0,0
syn_case_0294,syn_item_0594,ENTERPRISE,RETAIL,52.7,1,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,71.8,90.4,9.0,0,0,4.6,25,20.9,1778685.8,90000,71147.4,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,24.0,0,1
syn_case_0295,syn_item_0595,MID_MARKET,PUBLIC_SECTOR,62.2,3,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,90.1,84.9,14.5,2,1,4.8,1,26.7,4399.8,6000,4399.8,LOW,STRONG,MARGIN_RECOVERY,0,RENEW,EXPANDED,1,0,24.7,0,1
syn_case_0296,syn_item_0596,COMMERCIAL,TECHNOLOGY,84.9,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,75.4,73.6,8.1,1,1,3.9,3,0,270000.0,90000,90000.0,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,19.2,0,1
syn_case_0297,syn_item_0597,ENTERPRISE,PUBLIC_SECTOR,30.1,3,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,112.1,92.9,28.8,2,0,5.0,1,29.9,1681.4,2400,1681.4,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,4,EXPAND,EXPANDED,1,0,16.1,7.5,1
syn_case_0298,syn_item_0598,ENTERPRISE,HEALTHCARE,70.6,2,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,76.8,77.0,-2.0,1,0,4.7,1,13.0,2088.4,2400,2088.4,LOW,STRONG,MARGIN_RECOVERY,0,RENEW,EXPANDED,1,0,19.0,2.0,1
syn_case_0299,syn_item_0599,ENTERPRISE,TELECOM,78.6,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,72.4,65.5,-3.4,1,1,4.1,10,10.9,1335782.9,150000,133578.3,MEDIUM,STRONG,BASE_CASE,9,RENEW,EXPANDED,1,0,21.1,11.6,1
syn_case_0000,syn_item_0600,MID_MARKET,MANUFACTURING,73.1,2,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,62.7,80.6,16.6,4,1,4.2,25,12.3,52646.3,2400,2105.9,MEDIUM,MODERATE,BASE_CASE,7,RENEW,EXPANDED,1,0,31.7,0.4,1
syn_case_0001,syn_item_0601,COMMERCIAL,TELECOM,98,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,76.7,76.9,14.5,2,1,4.6,1,5.4,22705.9,24000,22705.9,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,-0.1,0,0
syn_case_0002,syn_item_0602,STRATEGIC,TELECOM,53.3,4,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,26.5,18.6,-19.8,11,2,3.7,1,5.4,11351.3,12000,11351.3,LOW,WEAK,ADOPTION_DECLINE,89,ESCALATE,CONTRACTED,1,0,-7.9,71.9,0
syn_case_0003,syn_item_0603,COMMERCIAL,ENERGY,65.6,1,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,64.6,81.1,14.9,5,1,4.0,2,35.3,1553.8,1200,776.9,LOW,MODERATE,MARGIN_RECOVERY,21,RENEW,EXPANDED,1,0,14.5,10.5,1
syn_case_0004,syn_item_0604,COMMERCIAL,RETAIL,65.6,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,66.9,70.6,12.5,5,0,4.6,5,30.2,167422.2,48000,33484.4,LOW,MODERATE,MARGIN_RECOVERY,3,RENEW,WON,1,0,-4.2,0,0
syn_case_0005,syn_item_0605,COMMERCIAL,MANUFACTURING,91.5,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,63.2,85.8,7.9,2,1,4.5,1,36.8,56903.0,90000,56903.0,LOW,MODERATE,MARGIN_RECOVERY,3,RENEW,WON,1,0,-7.4,5.5,0
syn_case_0006,syn_item_0606,ENTERPRISE,RETAIL,76.9,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,68.5,63.7,-3.9,1,0,4.2,5,6.8,223712.6,48000,44742.5,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,21.3,0,1
syn_case_0007,syn_item_0607,COMMERCIAL,TELECOM,74.7,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,61.0,85.8,13.1,2,0,3.7,2,34.4,7869.7,6000,3934.8,MEDIUM,MODERATE,MARGIN_RECOVERY,5,RENEW,EXPANDED,1,0,10.5,5.6,1
syn_case_0008,syn_item_0608,COMMERCIAL,RETAIL,52.7,2,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,22.5,46.1,-18.8,9,2,3.8,5,16.2,201138.1,48000,40227.6,LOW,WEAK,ADOPTION_DECLINE,66,RENEW_WITH_CONCESSION,WON,1,0,-4.2,57.7,0
syn_case_0009,syn_item_0609,COMMERCIAL,PUBLIC_SECTOR,63.6,1,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,93.9,73.4,8.0,3,0,4.8,100,24.0,1825037.4,24000,18250.4,LOW,VERY_STRONG,BASE_CASE,0,EXPAND,EXPANDED,1,0,21.5,0,1
syn_case_0010,syn_item_0610,STRATEGIC,ENERGY,71.7,4,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,94.1,91.6,29.9,3,0,4.8,10,18.0,1230001.0,150000,123000.1,HIGH,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,19.3,0,1
syn_case_0011,syn_item_0611,MID_MARKET,HEALTHCARE,48.0,1,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,29.3,54.1,-24.9,10,0,3.2,100,22.1,186916.7,2400,1869.2,MEDIUM,WEAK,ADOPTION_DECLINE,65,RENEW_WITH_CONCESSION,WON,1,0,-3.4,67.2,0
syn_case_0012,syn_item_0612,COMMERCIAL,TELECOM,81.1,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,89.1,84.0,6.4,2,0,4.9,50,33.4,2998123.7,90000,59962.5,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,0,0,11.4,0,1
syn_case_0013,syn_item_0613,COMMERCIAL,MANUFACTURING,63.2,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,41.7,48.3,-21.6,10,1,3.4,3,10.1,16191.0,6000,5397.0,MEDIUM,WEAK,ADOPTION_DECLINE,51,RENEW,WON,1,0,-0.9,47.3,0
syn_case_0014,syn_item_0614,COMMERCIAL,ENERGY,74.3,1,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,93.5,64.4,-3.7,3,1,3.8,1,20.0,959.6,1200,959.6,MEDIUM,VERY_STRONG,BASE_CASE,0,EXPAND,EXPANDED,1,0,21.0,0.8,1
syn_case_0015,syn_item_0615,COMMERCIAL,RETAIL,83.3,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,94.6,82.8,-0.6,1,1,4.3,1,8.6,137153.7,150000,137153.7,LOW,VERY_STRONG,BASE_CASE,0,EXPAND,WON,1,0,5.4,10.7,0
syn_case_0016,syn_item_0616,MID_MARKET,TECHNOLOGY,52.4,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,44.7,18.6,-6.2,8,1,3.7,1,6.4,44922.7,48000,44922.7,LOW,WEAK,ADOPTION_DECLINE,58,RENEW_WITH_CONCESSION,WON,1,0,-3.4,63.1,0
syn_case_0017,syn_item_0617,ENTERPRISE,FINANCIAL_SERVICES,76.2,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,77.6,83.3,9.4,0,1,4.5,5,16.5,375748.7,90000,75149.7,MEDIUM,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,9.7,0.7,1
syn_case_0018,syn_item_0618,MID_MARKET,TELECOM,61.2,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,93.5,86.1,17.0,1,0,4.1,25,13.5,51925.7,2400,2077.0,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,14.9,10.0,1
syn_case_0019,syn_item_0619,ENTERPRISE,ENERGY,43.0,1,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,47.3,25.9,-15.8,4,2,3.4,10,12.0,10561.2,1200,1056.1,LOW,MODERATE,ADOPTION_DECLINE,69,RENEW_WITH_CONCESSION,WON,1,0,-8.3,67.3,0
syn_case_0020,syn_item_0620,STRATEGIC,TECHNOLOGY,56.9,2,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,82.1,82.6,5.7,3,1,3.8,1,18.1,4913.3,6000,4913.3,MEDIUM,STRONG,BASE_CASE,11,RENEW,EXPANDED,1,0,15.2,0,1
syn_case_0021,syn_item_0621,MID_MARKET,TECHNOLOGY,21.4,2,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,36.1,57.9,-9.9,7,1,3.0,1,18.4,122383.7,150000,122383.7,HIGH,WEAK,ADOPTION_DECLINE,71,RENEW_WITH_CONCESSION,WON,1,0,-4.2,72.8,0
syn_case_0022,syn_item_0622,ENTERPRISE,ENERGY,92.8,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,70.1,76.4,1.8,0,1,4.3,5,9.1,5451.7,1200,1090.3,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,12.1,0,1
syn_case_0023,syn_item_0623,STRATEGIC,FINANCIAL_SERVICES,79.9,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,80.9,63.2,2.4,1,1,3.8,1,24.8,1804.3,2400,1804.3,MEDIUM,STRONG,MARGIN_RECOVERY,9,RENEW,EXPANDED,1,0,17.0,14.9,1
syn_case_0024,syn_item_0624,STRATEGIC,FINANCIAL_SERVICES,88.5,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,71.2,81.9,17.5,1,0,4.5,1,11.4,21256.0,24000,21256.0,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,17.9,0,1
syn_case_0025,syn_item_0625,ENTERPRISE,FINANCIAL_SERVICES,25.2,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,51.8,24.7,-12.3,3,1,3.9,1,2.7,11672.1,12000,11672.1,HIGH,MODERATE,ADOPTION_DECLINE,67,RENEW_WITH_CONCESSION,CONTRACTED,1,0,-7.4,61.8,0
syn_case_0026,syn_item_0626,STRATEGIC,ENERGY,68.0,1,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,125.0,86.4,18.4,1,0,4.6,100,23.0,461792.2,6000,4617.9,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,19.6,12.6,1
syn_case_0027,syn_item_0627,ENTERPRISE,RETAIL,60.0,3,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,89.8,88.4,10.3,2,0,4.2,5,20.9,23720.9,6000,4744.2,MEDIUM,STRONG,EXPANSION_UPSIDE,1,RENEW,EXPANDED,1,0,34.2,0,1
syn_case_0028,syn_item_0628,STRATEGIC,TELECOM,75.7,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,88.3,80.5,21.3,1,0,4.7,10,18.5,195706.6,24000,19570.7,LOW,STRONG,EXPANSION_UPSIDE,0,RENEW,EXPANDED,1,0,21.9,0,1
syn_case_0029,syn_item_0629,STRATEGIC,FINANCIAL_SERVICES,48.0,2,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,44.6,34.4,-9.3,11,2,3.9,5,14.0,103188.2,24000,20637.6,MEDIUM,WEAK,ADOPTION_DECLINE,79,RENEW_WITH_CONCESSION,WON,1,0,-8.6,61.7,0
syn_case_0030,syn_item_0630,COMMERCIAL,HEALTHCARE,39.1,2,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,35.5,24.2,-7.8,7,2,2.8,10,14.3,205573.8,24000,20557.4,LOW,WEAK,ADOPTION_DECLINE,89,ESCALATE,WON,1,0,-3.6,83.7,0
syn_case_0031,syn_item_0631,MID_MARKET,FINANCIAL_SERVICES,43.2,4,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,51.9,54.2,-14.7,8,2,3.2,100,23.2,11525884.0,150000,115258.8,MEDIUM,MODERATE,CUSTOMER_RISK_ESCALATION,75,RENEW_WITH_CONCESSION,CONTRACTED,1,0,1.3,78.4,0
syn_case_0032,syn_item_0632,ENTERPRISE,TECHNOLOGY,73.7,3,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,112.4,87.8,20.5,0,0,4.5,5,11.6,106045.9,24000,21209.2,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,7.6,0,1
syn_case_0033,syn_item_0633,MID_MARKET,FINANCIAL_SERVICES,89.3,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,63.5,71.8,15.6,1,0,4.4,10,11.3,1330222.0,150000,133022.2,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,15.8,7.4,1
syn_case_0034,syn_item_0634,STRATEGIC,RETAIL,31.9,3,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,37.1,55.2,-14.4,8,1,3.1,10,25.4,8951.7,1200,895.2,LOW,WEAK,ADOPTION_DECLINE,65,RENEW_WITH_CONCESSION,WON,1,0,-8.7,56.5,0
syn_case_0035,syn_item_0635,MID_MARKET,RETAIL,47.0,6,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,34.7,34.7,-21.4,18,1,3.0,25,21.6,117539.3,6000,4701.6,LOW,WEAK,CUSTOMER_RISK_ESCALATION,89,ESCALATE,WON,1,0,-7.5,92.8,0
syn_case_0036,syn_item_0636,STRATEGIC,PUBLIC_SECTOR,67.8,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,103.5,83.3,31.4,1,0,4.7,25,9.1,545560.4,24000,21822.4,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,28.4,0,1
syn_case_0037,syn_item_0637,ENTERPRISE,RETAIL,73.7,1,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,69.8,86.6,14.4,0,1,3.9,1,22.1,116893.5,150000,116893.5,LOW,MODERATE,BASE_CASE,2,RENEW,EXPANDED,1,0,33.4,0,1
syn_case_0038,syn_item_0638,STRATEGIC,ENERGY,53.3,3,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,101.7,82.7,21.0,1,0,4.5,25,9.4,271872.0,12000,10874.9,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,20.1,0,1
syn_case_0039,syn_item_0639,STRATEGIC,TELECOM,62.7,3,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,32.2,38.5,-20.0,12,1,3.5,1,7.0,44618.5,48000,44618.5,LOW,WEAK,CUSTOMER_RISK_ESCALATION,61,RENEW_WITH_CONCESSION,WON,1,0,-9.6,67.6,0
syn_case_0040,syn_item_0640,ENTERPRISE,FINANCIAL_SERVICES,56.4,1,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,71.2,83.3,0.2,3,0,4.9,100,5.3,4545552.0,48000,45455.5,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,3.5,0,0
syn_case_0041,syn_item_0641,MID_MARKET,PUBLIC_SECTOR,38.7,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,48.7,56.7,-7.5,6,0,2.9,1,18.0,984.6,1200,984.6,MEDIUM,MODERATE,ADOPTION_DECLINE,53,RENEW,CONTRACTED,1,0,-7.2,60.2,0
